Field #,Common Name,Band #,Year,Month,Day,Age,Sex,Breeding,Stage,Capture code,Blood,Feathers,Carcass,Country code,State,City/Town,Area/Reserve,Station,Lat,Lon,Contact,Field Notes,Location Code,MAPS Code,Observer
08N10019,Common Yellowthroat,232009789,2008,APR,29,1,F,N,Migrant,N,,N,,,TX,Mad Island,MAPS,TRAI-MADI,28.68,-96.04,Melissa Wolfe,,TRAI,MADI,
08N10029,Common Yellowthroat,249097189,2008,APR,29,AHY,M,N,Migrant,N,,Y,,,TX,Mad Island,MAPS,TRAI-MADI,28.68,-96.04,Melissa Wolfe,,TRAI,MADI,
08N10031,Common Yellowthroat,218028782,2008,APR,30,6,M,N,Migrant,N,,Y,,,TX,Mad Island,MAPS,TRAI-MADI,28.68,-96.04,Melissa Wolfe,,TRAI,MADI,
08N10032,Common Yellowthroat,218028776,2008,APR,30,ASY,M,N,Migrant,Y,,Y,,,TX,Mad Island,MAPS,TRAI-MADI,28.68,-96.04,Melissa Wolfe,,TRAI,MADI,
08N10809,Common Yellowthroat,249097195,2008,MAY,3,6,F,U,Migrant,N,,Y,,,TX,Mad Island,MAPS,TRAI-MADI,28.68,-96.04,Melissa Wolfe,,TRAI,MADI,
08N10819,Common Yellowthroat,249097198,2008,MAY,3,1,M,N,Migrant,N,,Y,,,TX,Mad Island,MAPS,TRAI-MADI,28.68,-96.04,Melissa Wolfe,,TRAI,MADI,
08N10833,Common Yellowthroat,249095611,2008,MAY,4,6,F,N,Migrant,N,,Y,,,TX,Mad Island,MAPS,TRAI-MADI,28.68,-96.04,Melissa Wolfe,,TRAI,MADI,
08N10838,Common Yellowthroat,249097198,2008,MAY,6,1,M,,Migrant,,,N,,,TX,Mad Island,MAPS,TRAI-MADI,28.68,-96.04,Melissa Wolfe,RECAP,TRAI,MADI,
08N2771,Common Yellowthroat,232009800,2008,APR,29,A,F,No,Migrant,N,,Yes,,US,TX,Mad Island,,,28.68,-96.04,,,TRAI,MADI,
08N2772,Common Yellowthroat,232009799,2008,APR,29,S,M,No,Migrant,N,,Yes,,US,TX,Mad Island,,,28.68,-96.04,,,TRAI,MADI,
99N7806,Common Yellowthroat,212022788,1999,MAY,11,A,M,U,Migrant,N,,Y,,US,KS,,LEAV-Fort Leavenworth,NO INFO,38.93,-95.03,,,,N,
99N7807,Common Yellowthroat,212022785,1999,MAY,11,A,M,U,Migrant,N,,Y,,US,KS,,LEAV-Fort Leavenworth,,38.93,-95.03,,,,,
07N27195,Common Yellowthroat,244021212,2007,MAY,31,A,M,,Migrant,N,,Y,,US,OK,Sequoyah,MAPS,Reeves Slough,35.44,-95.01,Jeff Sanchez,,SNWR,REEV,
07N27198,Common Yellowthroat,244021201,2007,MAY,31,A,M,,Migrant,N,,Y,,US,OK,Sequoyah,MAPS,Reeves Slough,35.44,-95.01,Jeff Sanchez,,SNWR,REEV,
99N7175,Common Yellowthroat,216035587,1999,MAY,29,A,F,No,Migrant,N,,Y,,US,KS,Leavenworth,LEAV-Fort Leavenworth,Fort Sully,39.34,-94.94,,,,FOSU,
99N7799,Common Yellowthroat,212022774,1999,MAY,10,A,F,U,Migrant,N,,Y,,US,KS,NO INFO,LEAV-Fort Leavenworth,NO INFO,39.36,-94.92,,,,NO  INFO,
99N7802,Common Yellowthroat,217184084,1999,MAY,13,A,M,U,Migrant,N,,Y,,US,KS,NO INFO,LEAV-Fort Leavenworth,NO INFO,39.36,-94.92,,,,NO INFO,
99N7803,Common Yellowthroat,217184083,1999,MAY,13,A,M,U,Migrant,N,,Y,,US,KS,NO INFO,LEAV-Fort Leavenworth,NO INFO,39.36,-94.92,,,,NO INFO,
99N7804,Common Yellowthroat,212023985,1999,MAY,13,A,F,U,Migrant,N,,Y,,US,KS,NO INFO,LEAV-Fort Leavenworth,NO INFO,39.36,-94.92,,,,NO INFO,
99N7805,Common Yellowthroat,212022769,1999,MAY,9,A,M,U,Migrant,N,,Y,,US,KS,NO INFO,LEAV-Fort Leavenworth,NO INFO,39.36,-94.92,,,,NO INFO,
99N7808,Common Yellowthroat,212022782,1999,MAY,11,A,F,U,Migrant,N,,Y,,US,KS,NO INFO,LEAV-Fort Leavenworth,NO INFO,39.36,-94.92,,,,NO INFO,
99N7809,Common Yellowthroat,217184091,1999,MAY,16,A,F,U,Migrant,N,,Y,,US,KS,NO INFO,LEAV-Fort Leavenworth,NO INFO,39.36,-94.92,,,,NO INFO,
07N2271,Common Yellowthroat,221097068,2007,OCT,23,H,M,No,Migrant,N,,Y,,US,,Sebastian,,,35.19,-94.08,,,CAES,SAGI,
06N13305,Common Yellowthroat,232046519,2006,MAY,16,A,M,U,Migrant,R,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,A1 swabs,RBNC,RBNC, 
06N13307,Common Yellowthroat,232049786,2006,MAY,16,S,M,U,Migrant,N,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,A1 swabs,RBNC,RBNC, 
07N17006,Common Yellowthroat,232049844,2007,MAY,8,A,M,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17006,Common Yellowthroat,232049844,2007,MAY,8,A,M,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17028,Common Yellowthroat,232049878,2007,MAY,9,A,M,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17028,Common Yellowthroat,232049878,2007,MAY,9,A,M,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17036,Common Yellowthroat,232049881,2007,MAY,9,A,M,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17036,Common Yellowthroat,232049881,2007,MAY,9,A,M,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17037,Common Yellowthroat,232049882,2007,MAY,9,A,M,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17037,Common Yellowthroat,232049882,2007,MAY,9,A,M,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17038,Common Yellowthroat,232049883,2007,MAY,9,A,F,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17038,Common Yellowthroat,232049883,2007,MAY,9,A,F,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17058,Common Yellowthroat,232049890,2007,MAY,9,A,M,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17058,Common Yellowthroat,232049890,2007,MAY,9,A,M,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17061,Common Yellowthroat,232049893,2007,MAY,10,A,F,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17061,Common Yellowthroat,232049893,2007,MAY,10,A,F,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17069,Common Yellowthroat,232049898,2007,MAY,10,A,M,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17069,Common Yellowthroat,232049898,2007,MAY,10,A,M,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17085,Common Yellowthroat,235003109,2007,MAY,10,A,F,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17085,Common Yellowthroat,235003109,2007,MAY,10,A,F,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17086,Common Yellowthroat,235003110,2007,MAY,10,A,F,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17086,Common Yellowthroat,235003110,2007,MAY,10,A,F,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17087,Common Yellowthroat,235003111,2007,MAY,10,A,M,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17087,Common Yellowthroat,235003111,2007,MAY,10,A,M,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17090,Common Yellowthroat,235003114,2007,MAY,10,A,F,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17090,Common Yellowthroat,235003114,2007,MAY,10,A,F,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17097,Common Yellowthroat,235003120,2007,MAY,10,S,F,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17097,Common Yellowthroat,235003120,2007,MAY,10,S,F,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17098,Common Yellowthroat,235003121,2007,MAY,10,O,M,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
07N17098,Common Yellowthroat,235003121,2007,MAY,10,O,M,,Migrant,,,Y,,US,MN,Faribault,LaMMNA, ,44.3,-93.27, ,,RBNC,RBNC, 
16N0903,Common Yellowthroat,619,2016,MAY,24,,,,Migrant,,,Y,,USA,MN,Minneapolis,,BirdSafe,45.08,-93.15,Joana Eckles,,LOMN,MNMI,Joana Eckles
16N0883,Common Yellowthroat,747,2016,MAY,14,,,,Migrant,,,Y,,USA,MN,St. Paul,,BirdSafe,44.94,-93.09,Joana Eckles,,LOMN,MNSP,Joana Eckles
16N0911,Common Yellowthroat,705,2016,MAY,30,U,U,U,Migrant,,,Y,,USA,MN,St. Paul,,BirdSafe,44.94,-93.09,Joana Eckles,,LOMN,MNSP,Joana Eckles
07N18126,Common Yellowthroat,245026778,2007,AUG,23,H,U,N,Migrant,N,,Y,,US,NY,Grenne,LaMMNA,Braddock Bay Bird Observatory,45.1,-93.06,David Bonter,,BBBO,BBBO,
07N28503,Common Yellowthroat,240081340,2007,AUG,22,1,F,U,Migrant,N,,Y,,US,MN,North Oaks,MAPS,North Oaks,45.1,-93.06,Missy Patty,,NOOA,NOOA,
07N28511,Common Yellowthroat,240081364,2007,AUG,22,2,M,N,Migrant,N,,Y,,US,MN,North Oaks,MAPS,North Oaks,45.1,-93.06,Missy Patty,,NOOA,NOOA,
07N28516,Common Yellowthroat,240081366,2007,AUG,22,1,F,U,Migrant,N,,Y,,US,MN,North Oaks,MAPS,North Oaks,45.1,-93.06,Missy Patty,,NOOA,NOOA,
07N28517,Common Yellowthroat,240081367,2007,AUG,22,2,U,N,Migrant,N,,Y,,US,MN,North Oaks,MAPS,North Oaks,45.1,-93.06,Missy Patty,,NOOA,NOOA,
07N28521,Common Yellowthroat,240081370,2007,AUG,22,2,U,N,Migrant,N,,Y,,US,MN,North Oaks,MAPS,North Oaks,45.1,-93.06,Missy Patty,,NOOA,NOOA,
07N28536,Common Yellowthroat,240081374,2007,AUG,27,2,U,N,Migrant,N,,Y,,US,MN,North Oaks,MAPS,North Oaks,45.1,-93.06,Missy Patty,,NOOA,NOOA,
07N28895,Common Yellowthroat,240081337,2007,AUG,22,1,M,U,Migrant,N,,Y,,US,MN,North Oaks,MAPS,North Oaks,45.1,-93.06,Missy Patty,,NOOA,NOOA,
07N28897,Common Yellowthroat,240081338,2007,AUG,22,2,M,N,Migrant,N,,Y,,US,MN,North Oaks,MAPS,North Oaks,45.1,-93.06,Missy Patty,,NOOA,NOOA,
07N28898,Common Yellowthroat,240081339,2007,AUG,22,2,U,N,Migrant,N,,Y,,US,MN,North Oaks,MAPS,North Oaks,45.1,-93.06,Missy Patty,,NOOA,NOOA,
01N9951,Common Yellowthroat,222070414,2001,MAY,16,A,F,U,Migrant,N,,Y,,US,MO,Devils Elbow,Fort Leonard Wood,Miller Pond,37.69,-92.11,,,LEON,MIPO,
08N10610,Common Yellowthroat,233092161,2008,MAY,31,6,M,,Migrant,,,N,,US,MO,Devils Elbow,MAPS,Miller Pond,37.69,-92.11,Jeanie Woltz,,LEON,MIPO,
08N02705,Common Yellowthroat,251029848,2008,MAY,28,SY,M,N,Migrant,N,,Y,,US,NY,Grenne,LaMNA,BBBO,47.38,-91.2,Elizabeth W. Brooks,,BBBO,BBBO,
08N02706,Common Yellowthroat,244027597,2008,MAY,28,SY,F,U,Migrant,N,,Y,,US,NY,Grenne,LaMNA,BBBO,47.38,-91.2,Elizabeth W. Brooks,,BBBO,BBBO,
08N02723,Common Yellowthroat,251029922,2008,MAY,30,SY,M,U,Migrant,N,,Y,,US,NY,Grenne,LaMNA,BBBO,47.38,-91.2,Elizabeth W. Brooks,,BBBO,BBBO,
08N02734,Common Yellowthroat,251029931,2008,MAY,30,SY,F,U,Migrant,N,,Y,,US,NY,Grenne,LaMNA,BBBO,47.38,-91.2,Elizabeth W. Brooks,,BBBO,BBBO,
09N0686,Common Yellowthroat,256088381,2009,SEP,15,H,M,No,Migrant,N,N,Y,,US,IL,Shirland,, ,42.44,-89.2, ,,SBBO/ WCHD,SBBO, 
09N0687,Common Yellowthroat,256088351,2009,SEP,12,H,M,No,Migrant,N,N,Y,,US,IL,Shirland,, ,42.44,-89.2, ,,SBBO/ WCHD,SBBO, 
06N11391,Common Yellowthroat,147061564,2006,MAY,27,O,M,N,Migrant,R,,,,US,WI,Waupaca,,Emmons Creek Bird Obseravtory and Ringing,44.36,-89.09,ROBERT J. WELCH,AI Swabs,,,
06N11391B,Common Yellowthroat,147061564,2006,MAY,27,O,M,,Migrant,,,Y,,US,WI,Waupaca,LaMMNA,Emmons Creek Bird Observatory and Ringing Station ,44.36,-89.09, ,,ECBO,ECBO, 
06N11397,Common Yellowthroat,147061568,2006,MAY,27,O,M,N,Migrant,R,,,,US,WI,Waupaca,,Emmons Creek Bird Obseravtory and Ringing,44.36,-89.09,ROBERT J. WELCH,AI Swabs,,,
06N11397B,Common Yellowthroat,147061568,2006,MAY,27,O,M,,Migrant,,,Y,,US,WI,Waupaca,LaMMNA,Emmons Creek Bird Observatory and Ringing Station ,44.36,-89.09, ,,ECBO,ECBO, 
06N11400,Common Yellowthroat,147061557,2006,MAY,27,O,M,N,Migrant,R,,,,US,WI,Waupaca,,Emmons Creek Bird Obseravtory and Ringing,44.36,-89.09,ROBERT J. WELCH,AI Swabs,,,
06N11400B,Common Yellowthroat,147061557,2006,MAY,27,O,M,,Migrant,,,Y,,US,WI,Waupaca,LaMMNA,Emmons Creek Bird Observatory and Ringing Station ,44.36,-89.09, ,,ECBO,ECBO, 
06N11401,Common Yellowthroat,147061569,2006,MAY,27,O,F,N,Migrant,R,,,,US,WI,Waupaca,,Emmons Creek Bird Obseravtory and Ringing,44.36,-89.09,ROBERT J. WELCH,AI Swabs,,,
06N11401B,Common Yellowthroat,147061569,2006,MAY,27,O,F,,Migrant,,,Y,,US,WI,Waupaca,LaMMNA,Emmons Creek Bird Observatory and Ringing Station ,44.36,-89.09, ,,ECBO,ECBO, 
06N11416,Common Yellowthroat,147061539,2006,MAY,20,O,M,N,Migrant,R,,Y,,US,WI,Waupaca,,Emmons Creek Bird Observatory and Ringing Station ,44.36,-89.09, ,AI Swabs,ECBO,ECBO, 
06N11419,Common Yellowthroat,147061538,2006,MAY,20,O,M,N,Migrant,R,,Y,,US,WI,Waupaca,,Emmons Creek Bird Observatory and Ringing Station ,44.36,-89.09, ,AI Swabs,ECBO,ECBO, 
06N7990,Common Yellowthroat,247080535,2006,MAY,27,H,F,U,Migrant,U,,Y,,CA,ON,Thunder Bay,CMMN,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
06N7991,Common Yellowthroat,247080450,2006,MAY,24,S,M,U,Migrant,U,,Y,,CA,ON,Thunder Bay,CMMN,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
06N7992,Common Yellowthroat,247080447,2006,MAY,24,S,F,U,Migrant,U,,Y,,CA,ON,Thunder Bay,CMMN,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
06N7993,Common Yellowthroat,247080459,2006,MAY,24,O,M,U,Migrant,U,,Y,,CA,ON,Thunder Bay,CMMN,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
06N7994,Common Yellowthroat,247080491,2006,MAY,25,O,M,U,Migrant,U,,Y,,CA,ON,Thunder Bay,CMMN,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
06N7995,Common Yellowthroat,247080492,2006,MAY,25,O,M,U,Migrant,U,,Y,,CA,ON,Thunder Bay,CMMN,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
06N7996,Common Yellowthroat,247080507,2006,MAY,25,O,M,U,Migrant,U,,Y,,CA,ON,Thunder Bay,CMMN,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
06N7997,Common Yellowthroat,247080518,2006,MAY,25,H,M,U,Migrant,U,,Y,,CA,ON,Thunder Bay,CMMN,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
06N7998,Common Yellowthroat,247080493,2006,MAY,25,S,M,U,Migrant,U,,Y,,CA,ON,Thunder Bay,CMMN,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
06N7999,Common Yellowthroat,247080527,2006,MAY,26,O,M,U,Migrant,U,,Y,,CA,ON,Thunder Bay,CMMN,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
08N09505,Common Yellowthroat,253034311,2008,SEP,17,A,M,N,Migrant,N,,Y,,CA,ON,Thunder Bay,,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
08N0955,Common Yellowthroat,253034311,2008,SEP,17,A,M,No,Migrant,N,,Y,,CA,ON,Thunder Bay,,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
10N12576,Common Yellowthroat,255054239,2010,AUG,26,H,U,No,Migrant,N,N,Y,,CA,ON,Thunder Bay,,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
10N12577,Common Yellowthroat,255054240,2010,AUG,26,H,U,No,Migrant,N,N,Y,,CA,ON,Thunder Bay,,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
10N12578,Common Yellowthroat,255054305,2010,SEP,2,H,M,No,Migrant,N,N,Y,,CA,ON,Thunder Bay,,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
10N12579,Common Yellowthroat,255054307,2010,SEP,2,H,M,No,Migrant,N,N,Y,,CA,ON,Thunder Bay,,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
10N12580,Common Yellowthroat,255054313,2010,SEP,2,H,M,No,Migrant,N,N,Y,,CA,ON,Thunder Bay,,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
10N12581,Common Yellowthroat,255054385,2010,SEP,9,H,M,No,Migrant,N,N,Y,,CA,ON,Thunder Bay,,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
10N12582,Common Yellowthroat,255054387,2010,SEP,10,H,M,No,Migrant,N,N,Y,,CA,ON,Thunder Bay,,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
10N12583,Common Yellowthroat,255054388,2010,SEP,10,H,F,No,Migrant,N,N,Y,,CA,ON,Thunder Bay,,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
10N12584,Common Yellowthroat,255054389,2010,SEP,10,H,U,No,Migrant,N,N,Y,,CA,ON,Thunder Bay,,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
10N12589,Common Yellowthroat,255054314,2010,SEP,4,H,M,No,Migrant,N,N,Y,,CA,ON,Thunder Bay,,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
10N12590,Common Yellowthroat,255054317,2010,SEP,4,H,F,No,Migrant,N,N,Y,,CA,ON,Thunder Bay,,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
10N12591,Common Yellowthroat,255054316,2010,SEP,4,A,U,No,Migrant,N,N,Y,,CA,ON,Thunder Bay,,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
10N12592,Common Yellowthroat,255054338,2010,SEP,7,H,M,No,Migrant,N,N,Y,,CA,ON,Thunder Bay,,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
10N12593,Common Yellowthroat,255054327,2010,SEP,6,A,F,No,Migrant,N,N,Y,,CA,ON,Thunder Bay,,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
10N13769,Common Yellowthroat,255053758,2010,MAY,21,S,M,No,Migrant,N,N,Y,,CA,ON,Thunder Bay,,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
10N13770,Common Yellowthroat,255053797,2010,MAY,23,A,M,No,Migrant,N,N,Y,,CA,ON,Thunder Bay,,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
10N13771,Common Yellowthroat,260074023,2010,MAY,24,O,M,No,Migrant,N,N,Y,,CA,ON,Thunder Bay,,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
10N13772,Common Yellowthroat,255053801,2010,MAY,24,S,M,No,Migrant,N,N,Y,,CA,ON,Thunder Bay,,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
10N13773,Common Yellowthroat,255053712,2010,MAY,18,A,M,No,Migrant,N,N,Y,,CA,ON,Thunder Bay,,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
10N13774,Common Yellowthroat,255053853,2010,MAY,26,S,F,No,Migrant,N,N,Y,,CA,ON,Thunder Bay,,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
06N12423,Common Yellowthroat,248027725,2006,MAY,23,S,M,,Migrant,,,Y,,US,WI,Milwakee,LaMMNA, ,43.07,-87.89, ,,UREC,r p, 
06N12434,Common Yellowthroat,160144315,2006,MAY,23,O,F,,Migrant,,,Y,,US,WI,Milwakee,LaMMNA, ,43.07,-87.89, ,,UREC,r p, 
07N2605,Common Yellowthroat,220008382,2007,MAY,15,A,M,No,Migrant,N,,Yes,,USA,IL,"Lily Pool, Lincoln Park, Chicago",,"Center for the Study of Biodiversity/ DePaul University, Biological Sciences",41.92,-87.63,Dennis Merit,,CBIO,LP,Dennis Merit
07N2618,Common Yellowthroat,220008384,2007,MAY,31,A,M,No,Migrant,N,,Yes,,USA,IL,"Lily Pool, Lincoln Park, Chicago",,"Center for the Study of Biodiversity/ DePaul University, Biological Sciences",41.92,-87.63,Dennis Merit,,CBIO,LP,Dennis Merit
09N15101,Common Yellowthroat,238062867,2009,APR,26,ASY,M,N,Migrant,N,,Y,,US,IN,Crane,,IBP,38.88,-86.9,Erin Rowan,,CRNE,ITMW,Erin Rowan
09N15105,Common Yellowthroat,232088303,2009,APR,27,ASY,F,,Migrant,,,N,,US,IN,Crane,,IBP,38.88,-86.9,Erin Rowan,,CRNE,ITMW,Erin Rowan
09N15119,Common Yellowthroat,238062879,2009,MAY,1,AHY,F,N,Migrant,N,,Y,,US,IN,Crane,,IBP,38.88,-86.9,Erin Rowan,,CRNE,ITMW,Erin Rowan
09N15120,Common Yellowthroat,332088311,2009,MAY,2,ASY,M,N,Migrant,N,,Y,,US,IN,Crane,,IBP,38.88,-86.9,Erin Rowan,,CRNE,ITMW,Erin Rowan
09N15131,Common Yellowthroat,238062883,2009,MAY,4,ASY,F,N,Migrant,N,,Y,,US,IN,Crane,,IBP,38.88,-86.9,Erin Rowan,,CRNE,ITMW,Erin Rowan
09N15138,Common Yellowthroat,238062886,2009,MAY,4,ASY,F,N,Migrant,N,,Y,,US,IN,Crane,,IBP,38.88,-86.9,Erin Rowan,,CRNE,ITMW,Erin Rowan
09N15143,Common Yellowthroat,232088312,2009,MAY,4,ASY,F,U,Migrant,N,,Y,,US,IN,Crane,,IBP,38.88,-86.9,Erin Rowan,,CRNE,ITMW,Erin Rowan
10N15662,Common Yellowthroat,232088315,2010,MAY,16,S,F,No,Migrant,N,N,Y,,US,IN,Crane,,IBP,38.88,-86.9,Erin Rowan,,CRNE,ITMW,Erin Rowan
10N15673,Common Yellowthroat,232088318,2010,MAY,17,S,U,No,Migrant,N,N,Y,,US,IN,Crane,,IBP,38.88,-86.9,Erin Rowan,,CRNE,ITMW,Erin Rowan
10N15727,Common Yellowthroat,232088341,2010,MAY,18,O,F,No,Migrant,N,N,Y,,US,IN,Crane,,IBP,38.88,-86.9,Erin Rowan,,CRNE,ITMW,Erin Rowan
10N15731,Common Yellowthroat,232088332,2010,MAY,18,O,M,No,Migrant,N,N,Y,,US,IN,Crane,,IBP,38.88,-86.9,Erin Rowan,,CRNE,ITMW,Erin Rowan
11N1034,Common Yellowthroat,232088374,2011,MAY,11,S,M,U,Migrant,N,N,Y,,US,IN,Crane,,IBP,38.88,-86.9,Erin Rowan,,CRNE,ITMW,Erin Rowan
12N1682,Common Yellowthroat,232073914,2012,MAY,5,O,F,No,Migrant,N,No,Yes,,US,IN,Crane,,IBP,38.88,-86.9,Erin Rowan,,CRNE,ITMW,Erin Rowan
99N7423,Common Yellowthroat,191006014,1999,MAY,30,A,M,U,Migrant,R,,Y,,US,IN,NO INFO,CRANE NAVAL SURFACE WARFARE CENTER,NO INFO,38.87,-86.83,,,,NO INFO,
11N1724,Common Yellowthroat,254047320,2011,MAY,23,A,F,U,Migrant,N,N,Y,,US,IN,Spencer,,,39.3,-86.73,Ron Taylor,,HOOS,MCRI,
00N6476,Common Yellowthroat,214005822,2000,MAY,23,A,M,U,Migrant,N,,Y,,US,KY,Muldraugh,OHIO RIVER,KNOX,37.98,-86.03,,,KNOX,OHRI,
07N28305,Common Yellowthroat,250021302,2007,SEP,17,A,M,N,Migrant,Y,,Y,,US,MI,Vicksburg,LaMMNA,Kalamazoo Nature Center,42.48,-85.97,Richard & Brenda Keith,,KNCE,KNCE,
07N28339,Common Yellowthroat,250021982,2007,SEP,25,A,M,N,Migrant,Y,,Y,,US,MI,Vicksburg,LaMMNA,Kalamazoo Nature Center,42.48,-85.97,Richard & Brenda Keith,,KNCE,KNCE,
08N12201,Common Yellowthroat,241047845,2008,MAY,21,6,M,,Migrant,,,N,,US,KY,Hardin,MAPS,Cowley Cemetery,37.86,-85.92,James Junda,MISSING LEFT R5,KNOX,COWL,
